replicate,seed,branch_separation,switching_rate,diffusion_sigma,observation_noise,n_observations,n_observed,n_true_transitions,state_accuracy,adjusted_rand_index,transition_precision,transition_recall,transition_f1,condition_index
45,1369941576,1.5,0.15,0.35,0.25,20,20,0,0.95,0.0,0.0,,,332
46,968532639,1.5,0.15,0.35,0.25,20,20,1,0.9,-0.05263157894736877,0.0,0.0,0.0,332
47,1092167752,1.5,0.15,0.35,0.25,20,20,0,1.0,1.0,,,,332
48,687109793,1.5,0.15,0.35,0.25,20,20,1,0.8,0.31291671375296637,0.0,0.0,0.0,332
49,1104607517,1.5,0.15,0.35,0.25,20,20,2,0.6,-0.050207277752187994,0.16666666666666666,0.5,0.25,332
0,1599001142,1.5,0.15,0.35,0.25,40,40,3,0.95,0.8051166735704283,0.4,0.6666666666666666,0.5,333
1,2076239955,1.5,0.15,0.35,0.25,40,40,0,1.0,1.0,,,,333
2,692468215,1.5,0.15,0.35,0.25,40,40,2,0.75,0.23208191126279867,0.0,0.0,0.0,333
3,1473652598,1.5,0.15,0.35,0.25,40,40,0,1.0,1.0,,,,333
4,1585674233,1.5,0.15,0.35,0.25,40,40,2,0.725,0.18201901455678723,0.0,0.0,0.0,333
5,1322876708,1.5,0.15,0.35,0.25,40,40,0,0.875,0.0,0.0,,,333
6,706083759,1.5,0.15,0.35,0.25,40,40,0,1.0,1.0,,,,333
7,1647021035,1.5,0.15,0.35,0.25,40,40,1,0.875,-0.05823797562563906,0.0,0.0,0.0,333
8,152334066,1.5,0.15,0.35,0.25,40,40,1,0.875,0.3959428601773672,0.0,0.0,0.0,333
9,1958653366,1.5,0.15,0.35,0.25,40,40,2,0.575,0.008349916110655779,0.0,0.0,0.0,333
10,1808417632,1.5,0.15,0.35,0.25,40,40,0,0.975,0.0,0.0,,,333
11,1728374684,1.5,0.15,0.35,0.25,40,40,0,1.0,1.0,,,,333
12,1181022292,1.5,0.15,0.35,0.25,40,40,1,0.825,0.40771567196560293,0.0,0.0,0.0,333
13,1688381591,1.5,0.15,0.35,0.25,40,40,1,0.85,0.17375455650060784,0.0,0.0,0.0,333
14,1443721010,1.5,0.15,0.35,0.25,40,40,0,0.925,0.0,0.0,,,333
15,934610548,1.5,0.15,0.35,0.25,40,40,3,0.725,0.17994858611825193,0.4,0.6666666666666666,0.5,333
16,955559475,1.5,0.15,0.35,0.25,40,40,2,0.45,-0.019002375296912045,0.0,0.0,0.0,333
17,469153451,1.5,0.15,0.35,0.25,40,40,0,0.95,0.0,0.0,,,333
18,396489494,1.5,0.15,0.35,0.25,40,40,1,0.9,0.630747381501864,0.0,0.0,0.0,333
19,812891832,1.5,0.15,0.35,0.25,40,40,1,0.875,0.5026452713042717,0.0,0.0,0.0,333
20,1677778739,1.5,0.15,0.35,0.25,40,40,0,1.0,1.0,,,,333
21,560307347,1.5,0.15,0.35,0.25,40,40,0,1.0,1.0,,,,333
22,1083034206,1.5,0.15,0.35,0.25,40,40,1,0.825,0.29057406094968113,0.0,0.0,0.0,333
23,1258396942,1.5,0.15,0.35,0.25,40,40,0,1.0,1.0,,,,333
24,461959251,1.5,0.15,0.35,0.25,40,40,1,0.875,0.5488796351378148,0.0,0.0,0.0,333
25,1893760869,1.5,0.15,0.35,0.25,40,40,1,0.825,0.39114391143911437,0.0,0.0,0.0,333
26,169833189,1.5,0.15,0.35,0.25,40,40,1,0.8,0.34417183959010744,0.0,0.0,0.0,333
27,894350765,1.5,0.15,0.35,0.25,40,40,2,0.675,0.06307749168411983,0.16666666666666666,0.5,0.25,333
28,693404430,1.5,0.15,0.35,0.25,40,40,0,1.0,1.0,,,,333
29,1749527572,1.5,0.15,0.35,0.25,40,40,1,0.875,0.5500217571897622,0.0,0.0,0.0,333
30,345978740,1.5,0.15,0.35,0.25,40,40,0,0.975,0.0,0.0,,,333
31,1194469204,1.5,0.15,0.35,0.25,40,40,0,1.0,1.0,,,,333
32,1358100217,1.5,0.15,0.35,0.25,40,40,0,1.0,1.0,,,,333
33,1233532980,1.5,0.15,0.35,0.25,40,40,0,1.0,1.0,,,,333
34,862899740,1.5,0.15,0.35,0.25,40,40,1,0.825,0.3587443946188342,0.0,0.0,0.0,333
35,750618955,1.5,0.15,0.35,0.25,40,40,0,1.0,1.0,,,,333
36,1544182729,1.5,0.15,0.35,0.25,40,40,0,1.0,1.0,,,,333
37,1537503693,1.5,0.15,0.35,0.25,40,40,1,0.95,0.6008564618430089,0.25,1.0,0.4,333
38,1936270965,1.5,0.15,0.35,0.25,40,40,3,0.6,-0.007697690692792022,0.0,0.0,0.0,333
39,1471285129,1.5,0.15,0.35,0.25,40,40,1,0.95,0.8049281314168378,0.0,0.0,0.0,333
40,1717744569,1.5,0.15,0.35,0.25,40,40,0,1.0,1.0,,,,333
41,646362316,1.5,0.15,0.35,0.25,40,40,0,0.975,0.0,0.0,,,333
42,2043567316,1.5,0.15,0.35,0.25,40,40,1,0.85,0.4770468528159016,0.0,0.0,0.0,333
43,2115955036,1.5,0.15,0.35,0.25,40,40,1,0.85,0.2768850432632879,0.0,0.0,0.0,333
44,27775453,1.5,0.15,0.35,0.25,40,40,1,0.8,0.24530013379594995,0.0,0.0,0.0,333
45,79895398,1.5,0.15,0.35,0.25,40,40,1,0.825,0.14253897550111352,0.0,0.0,0.0,333
46,1955966214,1.5,0.15,0.35,0.25,40,40,0,1.0,1.0,,,,333
47,1904689788,1.5,0.15,0.35,0.25,40,40,1,0.925,0.7113884555382215,0.0,0.0,0.0,333
48,1326468580,1.5,0.15,0.35,0.25,40,40,0,1.0,1.0,,,,333
49,1288681815,1.5,0.15,0.35,0.25,40,40,2,0.85,0.17375455650060784,0.0,0.0,0.0,333
0,478196275,1.5,0.15,0.35,0.5,20,20,0,0.95,0.0,0.0,,,334
1,603771127,1.5,0.15,0.35,0.5,20,20,1,0.9,0.6034782608695652,0.0,0.0,0.0,334
2,1713249017,1.5,0.15,0.35,0.5,20,20,0,0.9,0.0,0.0,,,334
3,463402933,1.5,0.15,0.35,0.5,20,20,1,0.75,0.2101762554040572,0.0,0.0,0.0,334
4,22870307,1.5,0.15,0.35,0.5,20,20,2,0.6,-0.009296148738379749,0.1,0.5,0.16666666666666669,334
5,10103882,1.5,0.15,0.35,0.5,20,20,1,0.8,0.3322350356946732,0.0,0.0,0.0,334
6,866431752,1.5,0.15,0.35,0.5,20,20,0,1.0,1.0,,,,334
7,507197746,1.5,0.15,0.35,0.5,20,20,1,0.75,0.22122636353699862,0.0,0.0,0.0,334
8,1964031074,1.5,0.15,0.35,0.5,20,20,0,0.95,0.0,0.0,,,334
9,1338292176,1.5,0.15,0.35,0.5,20,20,2,0.7,0.1235584843492586,0.0,0.0,0.0,334
10,1827941991,1.5,0.15,0.35,0.5,20,20,1,0.85,0.4327362135581313,0.0,0.0,0.0,334
11,862160104,1.5,0.15,0.35,0.5,20,20,1,0.7,0.1215323645970938,0.0,0.0,0.0,334
12,1573035224,1.5,0.15,0.35,0.5,20,20,1,0.8,0.3251193251193252,0.0,0.0,0.0,334
13,1022661753,1.5,0.15,0.35,0.5,20,20,0,0.8,0.0,0.0,,,334
14,1762144444,1.5,0.15,0.35,0.5,20,20,1,0.85,0.4643449419568823,0.0,0.0,0.0,334
15,1053715216,1.5,0.15,0.35,0.5,20,20,0,0.85,0.0,0.0,,,334
16,1326077276,1.5,0.15,0.35,0.5,20,20,2,0.85,0.3675760344602533,0.16666666666666666,0.5,0.25,334
17,506242411,1.5,0.15,0.35,0.5,20,20,0,0.9,0.0,0.0,,,334
18,1361528160,1.5,0.15,0.35,0.5,20,20,1,0.8,-0.07023411371237438,0.0,0.0,0.0,334
19,1165884158,1.5,0.15,0.35,0.5,20,20,1,0.65,0.06651549508692368,0.0,0.0,0.0,334
20,1951249864,1.5,0.15,0.35,0.5,20,20,1,0.6,-0.008737971463333771,0.08333333333333333,1.0,0.15384615384615385,334
21,1458112695,1.5,0.15,0.35,0.5,20,20,3,0.85,0.3824091778202676,0.25,0.3333333333333333,0.28571428571428575,334
22,486903778,1.5,0.15,0.35,0.5,20,20,1,0.9,0.580110497237569,0.0,0.0,0.0,334
23,1033353492,1.5,0.15,0.35,0.5,20,20,2,0.75,0.2101762554040572,0.14285714285714285,0.5,0.22222222222222224,334
24,867208707,1.5,0.15,0.35,0.5,20,20,2,0.7,0.11735427496958295,0.16666666666666666,0.5,0.25,334
25,510510888,1.5,0.15,0.35,0.5,20,20,1,0.75,0.22122636353699862,0.0,0.0,0.0,334
26,1939028517,1.5,0.15,0.35,0.5,20,20,1,0.75,0.20665850128048105,0.0,0.0,0.0,334
27,1478828648,1.5,0.15,0.35,0.5,20,20,0,0.9,0.0,0.0,,,334
28,1209421027,1.5,0.15,0.35,0.5,20,20,0,0.95,0.0,0.0,,,334
29,1560893476,1.5,0.15,0.35,0.5,20,20,0,0.95,0.0,0.0,,,334
30,597146104,1.5,0.15,0.35,0.5,20,20,2,0.7,0.0810686319668355,0.25,0.5,0.3333333333333333,334
31,95855899,1.5,0.15,0.35,0.5,20,20,0,0.95,0.0,0.0,,,334
32,422527227,1.5,0.15,0.35,0.5,20,20,1,0.85,0.4657624875951042,0.0,0.0,0.0,334
33,1083941522,1.5,0.15,0.35,0.5,20,20,0,1.0,1.0,,,,334
34,2013755332,1.5,0.15,0.35,0.5,20,20,1,0.9,0.6208425720620843,0.0,0.0,0.0,334
35,1170986623,1.5,0.15,0.35,0.5,20,20,1,0.75,0.06996475655919601,0.125,1.0,0.2222222222222222,334
36,1658624662,1.5,0.15,0.35,0.5,20,20,0,0.95,0.0,0.0,,,334
37,1912462006,1.5,0.15,0.35,0.5,20,20,0,0.95,0.0,0.0,,,334
38,52446217,1.5,0.15,0.35,0.5,20,20,2,0.8,0.3251193251193252,0.25,0.5,0.3333333333333333,334
39,640571628,1.5,0.15,0.35,0.5,20,20,1,0.9,0.6176634991615427,0.3333333333333333,1.0,0.5,334
40,1891950272,1.5,0.15,0.35,0.5,20,20,1,0.65,0.052602739726027414,0.0,0.0,0.0,334
41,1991024527,1.5,0.15,0.35,0.5,20,20,2,0.9,0.3979933110367894,0.0,0.0,0.0,334
42,1827819474,1.5,0.15,0.35,0.5,20,20,2,0.95,0.0,,0.0,,334
43,244697250,1.5,0.15,0.35,0.5,20,20,0,0.85,0.0,0.0,,,334
44,2014182713,1.5,0.15,0.35,0.5,20,20,1,0.75,0.21435659940456497,0.0,0.0,0.0,334
45,297393203,1.5,0.15,0.35,0.5,20,20,0,0.9,0.0,0.0,,,334
46,1803139130,1.5,0.15,0.35,0.5,20,20,0,1.0,1.0,,,,334
47,1367978855,1.5,0.15,0.35,0.5,20,20,0,0.85,0.0,0.0,,,334
48,595372127,1.5,0.15,0.35,0.5,20,20,1,0.8,0.274116523400191,0.0,0.0,0.0,334
49,1035897863,1.5,0.15,0.35,0.5,20,20,1,0.85,0.45567913717559827,0.3333333333333333,1.0,0.5,334
0,282404507,1.5,0.15,0.35,0.5,40,40,0,0.9,0.0,0.0,,,335
1,1433381352,1.5,0.15,0.35,0.5,40,40,2,0.55,-0.01544470086987397,0.0,0.0,0.0,335
2,1447713611,1.5,0.15,0.35,0.5,40,40,0,0.975,0.0,0.0,,,335
3,1512520300,1.5,0.15,0.35,0.5,40,40,1,0.75,0.21273617914625623,0.2,1.0,0.33333333333333337,335
4,1849879972,1.5,0.15,0.35,0.5,40,40,1,0.675,0.09230157151382544,0.1,1.0,0.18181818181818182,335
5,783826550,1.5,0.15,0.35,0.5,40,40,0,0.925,0.0,0.0,,,335
6,804255404,1.5,0.15,0.35,0.5,40,40,1,0.65,0.05496085636683186,0.0,0.0,0.0,335
7,1329951802,1.5,0.15,0.35,0.5,40,40,3,0.725,0.1879772860779323,0.2222222222222222,0.6666666666666666,0.3333333333333333,335
8,916013614,1.5,0.15,0.35,0.5,40,40,1,0.875,0.3320218450877914,0.0,0.0,0.0,335
9,1241395401,1.5,0.15,0.35,0.5,40,40,1,0.75,0.2296296296296296,0.0,0.0,0.0,335
10,349981315,1.5,0.15,0.35,0.5,40,40,0,0.9,0.0,0.0,,,335
11,1901045849,1.5,0.15,0.35,0.5,40,40,0,0.825,0.0,0.0,,,335
12,975941411,1.5,0.15,0.35,0.5,40,40,1,0.9,0.6308638810561394,0.0,0.0,0.0,335
13,1243292650,1.5,0.15,0.35,0.5,40,40,1,0.75,0.1875000000000001,0.0,0.0,0.0,335
14,664084175,1.5,0.15,0.35,0.5,40,40,1,0.875,0.5511226865553845,0.0,0.0,0.0,335
15,1148246730,1.5,0.15,0.35,0.5,40,40,0,0.925,0.0,0.0,,,335
16,1314962692,1.5,0.15,0.35,0.5,40,40,1,0.8,0.34426229508196715,0.0,0.0,0.0,335
17,546872895,1.5,0.15,0.35,0.5,40,40,0,0.925,0.0,0.0,,,335
18,955608198,1.5,0.15,0.35,0.5,40,40,0,0.85,0.0,0.0,,,335
19,821137655,1.5,0.15,0.35,0.5,40,40,0,0.85,0.0,0.0,,,335
20,985130795,1.5,0.15,0.35,0.5,40,40,0,0.85,0.0,0.0,,,335
21,942090459,1.5,0.15,0.35,0.5,40,40,0,0.95,0.0,0.0,,,335
22,338909652,1.5,0.15,0.35,0.5,40,40,0,0.925,0.0,0.0,,,335
23,187169099,1.5,0.15,0.35,0.5,40,40,1,0.825,0.11826883551588466,0.0,0.0,0.0,335
24,545083419,1.5,0.15,0.35,0.5,40,40,2,0.85,0.2485478158205432,0.25,1.0,0.4,335
25,286647086,1.5,0.15,0.35,0.5,40,40,0,0.95,0.0,0.0,,,335
26,684761664,1.5,0.15,0.35,0.5,40,40,0,0.85,0.0,0.0,,,335
27,31102104,1.5,0.15,0.35,0.5,40,40,1,0.825,-0.0793616562432607,0.0,0.0,0.0,335
28,1005819580,1.5,0.15,0.35,0.5,40,40,1,0.775,-0.035634743875278485,0.0,0.0,0.0,335
29,2117272544,1.5,0.15,0.35,0.5,40,40,0,0.925,0.0,0.0,,,335
30,583619292,1.5,0.15,0.35,0.5,40,40,0,0.975,0.0,0.0,,,335
31,1493241915,1.5,0.15,0.35,0.5,40,40,0,0.9,0.0,0.0,,,335
32,1382233930,1.5,0.15,0.35,0.5,40,40,0,0.975,0.0,0.0,,,335
33,263325309,1.5,0.15,0.35,0.5,40,40,0,0.975,0.0,0.0,,,335
34,1493009319,1.5,0.15,0.35,0.5,40,40,0,0.95,0.0,0.0,,,335
35,76182352,1.5,0.15,0.35,0.5,40,40,0,0.975,0.0,0.0,,,335
36,446170010,1.5,0.15,0.35,0.5,40,40,1,0.9,0.24975953831356199,0.0,0.0,0.0,335
37,285447332,1.5,0.15,0.35,0.5,40,40,0,0.875,0.0,0.0,,,335
38,322362254,1.5,0.15,0.35,0.5,40,40,1,0.9,0.4719025050778606,0.0,0.0,0.0,335
39,1683939502,1.5,0.15,0.35,0.5,40,40,0,1.0,1.0,,,,335
40,840846639,1.5,0.15,0.35,0.5,40,40,0,1.0,1.0,,,,335
41,836986178,1.5,0.15,0.35,0.5,40,40,1,0.75,0.08003679852805894,0.0,0.0,0.0,335
42,206537778,1.5,0.15,0.35,0.5,40,40,0,0.975,0.0,0.0,,,335
43,1733965577,1.5,0.15,0.35,0.5,40,40,0,0.9,0.0,0.0,,,335
44,1153185929,1.5,0.15,0.35,0.5,40,40,0,0.925,0.0,0.0,,,335
45,517921327,1.5,0.15,0.35,0.5,40,40,2,0.7,0.13866540463795557,0.1,0.5,0.16666666666666669,335
46,2074724382,1.5,0.15,0.35,0.5,40,40,0,1.0,1.0,,,,335
47,721437425,1.5,0.15,0.35,0.5,40,40,0,0.925,0.0,0.0,,,335
48,1739980277,1.5,0.15,0.35,0.5,40,40,0,0.925,0.0,0.0,,,335
49,955937074,1.5,0.15,0.35,0.5,40,40,0,1.0,1.0,,,,335
0,754762427,1.5,0.35,0.1,0.0,20,20,3,0.8,0.326241134751773,0.3333333333333333,0.3333333333333333,0.3333333333333333,336
1,78502941,1.5,0.35,0.1,0.0,20,20,1,0.85,0.27350427350427337,0.0,0.0,0.0,336
2,1078296413,1.5,0.35,0.1,0.0,20,20,0,1.0,1.0,,,,336
3,768678188,1.5,0.35,0.1,0.0,20,20,3,0.8,0.189873417721519,0.5,0.3333333333333333,0.4,336
4,1298654438,1.5,0.35,0.1,0.0,20,20,2,0.9,0.0,,0.0,,336
5,855207766,1.5,0.35,0.1,0.0,20,20,3,0.85,0.4629198536747589,0.0,0.0,0.0,336
6,1827697933,1.5,0.35,0.1,0.0,20,20,2,0.95,0.0,,0.0,,336
7,1679784940,1.5,0.35,0.1,0.0,20,20,1,0.85,0.4643449419568823,0.0,0.0,0.0,336
8,1992872166,1.5,0.35,0.1,0.0,20,20,4,0.85,0.0,,0.0,,336
9,94308483,1.5,0.35,0.1,0.0,20,20,1,0.85,0.4643449419568823,0.0,0.0,0.0,336
10,1428430455,1.5,0.35,0.1,0.0,20,20,0,1.0,1.0,,,,336
11,285583693,1.5,0.35,0.1,0.0,20,20,4,0.65,0.039977790116601825,0.0,0.0,0.0,336
12,600236373,1.5,0.35,0.1,0.0,20,20,0,1.0,1.0,,,,336
13,10529693,1.5,0.35,0.1,0.0,20,20,1,0.85,0.4629198536747589,0.0,0.0,0.0,336
14,2069477912,1.5,0.35,0.1,0.0,20,20,1,0.9,0.6217232607012498,0.0,0.0,0.0,336
15,1790242962,1.5,0.35,0.1,0.0,20,20,1,0.85,0.3824091778202676,0.0,0.0,0.0,336
16,864814766,1.5,0.35,0.1,0.0,20,20,0,1.0,1.0,,,,336
17,1787914403,1.5,0.35,0.1,0.0,20,20,2,0.75,0.20665850128048105,0.0,0.0,0.0,336
18,1276587222,1.5,0.35,0.1,0.0,20,20,3,0.6,-0.010638297872340458,0.0,0.0,0.0,336
19,2138301123,1.5,0.35,0.1,0.0,20,20,3,0.9,0.0,,0.0,,336
20,1837938130,1.5,0.35,0.1,0.0,20,20,2,0.85,0.0,,0.0,,336
21,108391559,1.5,0.35,0.1,0.0,20,20,2,0.8,0.2998618148318747,0.0,0.0,0.0,336
22,1716238786,1.5,0.35,0.1,0.0,20,20,1,0.95,0.0,,0.0,,336
23,1246251063,1.5,0.35,0.1,0.0,20,20,0,1.0,1.0,,,,336
24,612490649,1.5,0.35,0.1,0.0,20,20,5,0.8,0.3251193251193252,0.4,0.4,0.4000000000000001,336
25,1229646244,1.5,0.35,0.1,0.0,20,20,2,0.85,0.0,,0.0,,336
26,71779225,1.5,0.35,0.1,0.0,20,20,1,0.85,0.27350427350427337,0.0,0.0,0.0,336
27,30529729,1.5,0.35,0.1,0.0,20,20,2,0.8,0.2998618148318747,0.0,0.0,0.0,336
28,1435258844,1.5,0.35,0.1,0.0,20,20,0,1.0,1.0,,,,336
29,707668896,1.5,0.35,0.1,0.0,20,20,3,0.8,0.3251193251193252,0.0,0.0,0.0,336
30,212063154,1.5,0.35,0.1,0.0,20,20,1,0.85,0.4643449419568823,0.0,0.0,0.0,336
31,581296432,1.5,0.35,0.1,0.0,20,20,2,0.8,0.3171608265947889,0.0,0.0,0.0,336
32,40429000,1.5,0.35,0.1,0.0,20,20,4,0.7,0.11529933481152992,0.0,0.0,0.0,336
33,1226214020,1.5,0.35,0.1,0.0,20,20,1,0.85,0.45567913717559827,0.0,0.0,0.0,336
34,222025189,1.5,0.35,0.1,0.0,20,20,1,0.9,0.6176634991615427,0.0,0.0,0.0,336
35,1935280700,1.5,0.35,0.1,0.0,20,20,1,0.9,0.0,,0.0,,336
36,41806105,1.5,0.35,0.1,0.0,20,20,1,0.9,0.3979933110367894,0.0,0.0,0.0,336
37,795696550,1.5,0.35,0.1,0.0,20,20,2,0.85,0.27350427350427337,0.5,0.5,0.5,336
38,646696294,1.5,0.35,0.1,0.0,20,20,1,0.85,0.4629198536747589,0.0,0.0,0.0,336
39,369046695,1.5,0.35,0.1,0.0,20,20,2,0.8,0.3251193251193252,0.0,0.0,0.0,336
40,1282684135,1.5,0.35,0.1,0.0,20,20,0,1.0,1.0,,,,336
41,643683914,1.5,0.35,0.1,0.0,20,20,0,1.0,1.0,,,,336
42,1200110172,1.5,0.35,0.1,0.0,20,20,0,1.0,1.0,,,,336
43,1084564354,1.5,0.35,0.1,0.0,20,20,1,0.85,0.4643449419568823,0.0,0.0,0.0,336
44,1970378437,1.5,0.35,0.1,0.0,20,20,1,0.85,0.4643449419568823,0.0,0.0,0.0,336
45,2019037964,1.5,0.35,0.1,0.0,20,20,1,0.8,0.31291671375296637,0.0,0.0,0.0,336
46,1722374739,1.5,0.35,0.1,0.0,20,20,0,1.0,1.0,,,,336
47,3227424,1.5,0.35,0.1,0.0,20,20,1,0.9,0.580110497237569,0.0,0.0,0.0,336
48,1325445661,1.5,0.35,0.1,0.0,20,20,0,1.0,1.0,,,,336
49,1450572990,1.5,0.35,0.1,0.0,20,20,1,0.9,0.0,,0.0,,336
0,556367947,1.5,0.35,0.1,0.0,40,40,1,0.825,0.37802907915993533,0.0,0.0,0.0,337
1,713843808,1.5,0.35,0.1,0.0,40,40,2,0.875,0.0,,0.0,,337
2,2091839861,1.5,0.35,0.1,0.0,40,40,2,0.775,0.21659682923668416,0.0,0.0,0.0,337
3,1476521699,1.5,0.35,0.1,0.0,40,40,2,0.775,0.2677165354330709,0.0,0.0,0.0,337
4,446083074,1.5,0.35,0.1,0.0,40,40,1,0.8,0.34365447194556753,0.0,0.0,0.0,337
5,516270099,1.5,0.35,0.1,0.0,40,40,1,0.85,0.4780349551251772,0.0,0.0,0.0,337
6,536523200,1.5,0.35,0.1,0.0,40,40,3,0.9,0.6199524940617577,0.0,0.0,0.0,337
7,1159185382,1.5,0.35,0.1,0.0,40,40,1,0.85,0.4770468528159016,0.0,0.0,0.0,337
8,446557119,1.5,0.35,0.1,0.0,40,40,1,0.85,0.4778156996587031,0.0,0.0,0.0,337
9,1110905249,1.5,0.35,0.1,0.0,40,40,0,1.0,1.0,,,,337
10,2020507626,1.5,0.35,0.1,0.0,40,40,0,1.0,1.0,,,,337
11,461938766,1.5,0.35,0.1,0.0,40,40,3,0.85,0.0,,0.0,,337
12,755134988,1.5,0.35,0.1,0.0,40,40,1,0.8,0.3463359063500481,0.0,0.0,0.0,337
13,2063159149,1.5,0.35,0.1,0.0,40,40,3,0.7,0.13934426229508193,0.0,0.0,0.0,337
14,1460835782,1.5,0.35,0.1,0.0,40,40,1,0.85,0.38781163434903054,0.0,0.0,0.0,337
15,1304551880,1.5,0.35,0.1,0.0,40,40,0,1.0,1.0,,,,337
16,613673241,1.5,0.35,0.1,0.0,40,40,0,1.0,1.0,,,,337
17,574144249,1.5,0.35,0.1,0.0,40,40,3,0.625,0.03880279190819821,0.0,0.0,0.0,337
18,1934863072,1.5,0.35,0.1,0.0,40,40,4,0.775,0.28078524687685896,0.0,0.0,0.0,337
19,1263216153,1.5,0.35,0.1,0.0,40,40,1,0.825,0.40860215053763443,0.0,0.0,0.0,337
20,188135300,1.5,0.35,0.1,0.0,40,40,1,0.85,0.34319043019540835,0.0,0.0,0.0,337
21,1194190136,1.5,0.35,0.1,0.0,40,40,1,0.825,0.33085253353536265,0.0,0.0,0.0,337
22,536544964,1.5,0.35,0.1,0.0,40,40,1,0.85,0.0,,0.0,,337
23,290665238,1.5,0.35,0.1,0.0,40,40,5,0.675,0.03673210892970227,0.0,0.0,0.0,337
24,949707468,1.5,0.35,0.1,0.0,40,40,0,1.0,1.0,,,,337
25,824053345,1.5,0.35,0.1,0.0,40,40,1,0.9,0.0,,0.0,,337
26,490183109,1.5,0.35,0.1,0.0,40,40,2,0.75,0.2296296296296296,0.0,0.0,0.0,337
27,1722195269,1.5,0.35,0.1,0.0,40,40,1,0.825,0.0,,0.0,,337
28,1113257098,1.5,0.35,0.1,0.0,40,40,2,0.925,0.0,,0.0,,337
29,1274493907,1.5,0.35,0.1,0.0,40,40,2,0.725,0.1461807700226478,0.0,0.0,0.0,337
30,722184958,1.5,0.35,0.1,0.0,40,40,1,0.875,0.508618082854551,0.0,0.0,0.0,337
31,1428226982,1.5,0.35,0.1,0.0,40,40,1,0.85,0.0,,0.0,,337
32,564973554,1.5,0.35,0.1,0.0,40,40,1,0.825,0.23161557750371023,0.0,0.0,0.0,337
33,1727783965,1.5,0.35,0.1,0.0,40,40,2,0.95,0.0,,0.0,,337
34,985158569,1.5,0.35,0.1,0.0,40,40,2,0.75,0.05523255813953491,0.0,0.0,0.0,337
35,86077005,1.5,0.35,0.1,0.0,40,40,2,0.75,0.21650561504309215,0.0,0.0,0.0,337
36,1553796684,1.5,0.35,0.1,0.0,40,40,1,0.875,0.5514413028904925,0.0,0.0,0.0,337
37,396723095,1.5,0.35,0.1,0.0,40,40,3,0.65,0.0667587022976038,0.0,0.0,0.0,337
38,975153324,1.5,0.35,0.1,0.0,40,40,0,1.0,1.0,,,,337
39,24348498,1.5,0.35,0.1,0.0,40,40,0,1.0,1.0,,,,337
40,395524988,1.5,0.35,0.1,0.0,40,40,2,0.75,0.16452442159383038,0.0,0.0,0.0,337
41,888030425,1.5,0.35,0.1,0.0,40,40,1,0.95,0.0,,0.0,,337
42,1153652457,1.5,0.35,0.1,0.0,40,40,1,0.975,0.0,,0.0,,337
43,1193031224,1.5,0.35,0.1,0.0,40,40,0,1.0,1.0,,,,337
44,556515165,1.5,0.35,0.1,0.0,40,40,1,0.85,0.454691259021652,0.0,0.0,0.0,337
45,1510414354,1.5,0.35,0.1,0.0,40,40,2,0.675,0.06307749168411983,0.0,0.0,0.0,337
46,1106605557,1.5,0.35,0.1,0.0,40,40,4,0.65,0.06661143657415625,0.0,0.0,0.0,337
47,1677632934,1.5,0.35,0.1,0.0,40,40,1,0.85,0.4781273983115886,0.0,0.0,0.0,337
48,627180835,1.5,0.35,0.1,0.0,40,40,1,0.85,0.4399391789153574,0.0,0.0,0.0,337
49,1473369714,1.5,0.35,0.1,0.0,40,40,0,1.0,1.0,,,,337
0,1532702084,1.5,0.35,0.1,0.1,20,20,4,0.75,0.1299303944315544,0.5,0.25,0.3333333333333333,338
1,329433465,1.5,0.35,0.1,0.1,20,20,1,0.85,0.4327362135581313,0.0,0.0,0.0,338
2,168435562,1.5,0.35,0.1,0.1,20,20,2,0.9,0.0,,0.0,,338
3,857535078,1.5,0.35,0.1,0.1,20,20,4,0.8,0.3271359008410802,0.0,0.0,0.0,338
4,620255411,1.5,0.35,0.1,0.1,20,20,2,0.9,0.0,,0.0,,338
5,1567045939,1.5,0.35,0.1,0.1,20,20,2,0.75,0.09177820267686411,0.0,0.0,0.0,338
6,1098887457,1.5,0.35,0.1,0.1,20,20,1,0.9,0.580110497237569,0.0,0.0,0.0,338
7,338763924,1.5,0.35,0.1,0.1,20,20,1,0.8,0.31291671375296637,0.0,0.0,0.0,338
8,382543110,1.5,0.35,0.1,0.1,20,20,1,0.9,0.3979933110367894,0.0,0.0,0.0,338
9,1569262285,1.5,0.35,0.1,0.1,20,20,0,1.0,1.0,,,,338
10,1058062878,1.5,0.35,0.1,0.1,20,20,2,0.8,0.25352977286678935,0.0,0.0,0.0,338
11,1117875954,1.5,0.35,0.1,0.1,20,20,1,0.9,0.6217232607012498,0.0,0.0,0.0,338
12,1059284725,1.5,0.35,0.1,0.1,20,20,1,0.95,0.0,,0.0,,338
13,713429973,1.5,0.35,0.1,0.1,20,20,1,0.9,0.6061722708429295,0.0,0.0,0.0,338
14,1849598861,1.5,0.35,0.1,0.1,20,20,1,0.9,0.6208425720620843,0.0,0.0,0.0,338
15,418533100,1.5,0.35,0.1,0.1,20,20,1,0.9,0.6217232607012498,0.0,0.0,0.0,338
16,771054499,1.5,0.35,0.1,0.1,20,20,1,0.95,0.0,,0.0,,338
17,479939844,1.5,0.35,0.1,0.1,20,20,5,0.7,0.08496732026143802,0.0,0.0,0.0,338
