replicate,seed,jump_rate,jump_scale,diffusion_sigma,observation_noise,n_observations,n_observed,n_true_jumps,n_detected_jumps,tp,fp,tn,fn,precision,recall,false_positive_rate,f1,condition_index
42,1726733383,0.1,0.2,0.1,0.25,20,20,0,16,0,16,3,0,0.0,,0.8421052631578947,,4
43,1769456982,0.1,0.2,0.1,0.25,20,20,0,14,0,14,5,0,0.0,,0.7368421052631579,,4
44,863653320,0.1,0.2,0.1,0.25,20,20,0,15,0,15,4,0,0.0,,0.7894736842105263,,4
45,736099980,0.1,0.2,0.1,0.25,20,20,1,15,1,14,4,0,0.06666666666666667,1.0,0.7777777777777778,0.125,4
46,682629308,0.1,0.2,0.1,0.25,20,20,0,15,0,15,4,0,0.0,,0.7894736842105263,,4
47,995557851,0.1,0.2,0.1,0.25,20,20,0,14,0,14,5,0,0.0,,0.7368421052631579,,4
48,1617559305,0.1,0.2,0.1,0.25,20,20,0,11,0,11,8,0,0.0,,0.5789473684210527,,4
49,431765160,0.1,0.2,0.1,0.25,20,20,0,14,0,14,5,0,0.0,,0.7368421052631579,,4
0,2145401318,0.1,0.2,0.1,0.25,40,40,0,30,0,30,9,0,0.0,,0.7692307692307693,,5
1,1674345594,0.1,0.2,0.1,0.25,40,40,1,35,1,34,4,0,0.02857142857142857,1.0,0.8947368421052632,0.05555555555555556,5
2,761279891,0.1,0.2,0.1,0.25,40,40,1,32,1,31,7,0,0.03125,1.0,0.8157894736842105,0.06060606060606061,5
3,2017206007,0.1,0.2,0.1,0.25,40,40,0,33,0,33,6,0,0.0,,0.8461538461538461,,5
4,1270906869,0.1,0.2,0.1,0.25,40,40,0,26,0,26,13,0,0.0,,0.6666666666666666,,5
5,1438101570,0.1,0.2,0.1,0.25,40,40,1,30,1,29,9,0,0.03333333333333333,1.0,0.7631578947368421,0.06451612903225806,5
6,2077740831,0.1,0.2,0.1,0.25,40,40,1,32,1,31,7,0,0.03125,1.0,0.8157894736842105,0.06060606060606061,5
7,1390096793,0.1,0.2,0.1,0.25,40,40,0,24,0,24,15,0,0.0,,0.6153846153846154,,5
8,859733106,0.1,0.2,0.1,0.25,40,40,1,34,1,33,5,0,0.029411764705882353,1.0,0.868421052631579,0.05714285714285715,5
9,1233640465,0.1,0.2,0.1,0.25,40,40,0,24,0,24,15,0,0.0,,0.6153846153846154,,5
10,64336258,0.1,0.2,0.1,0.25,40,40,0,33,0,33,6,0,0.0,,0.8461538461538461,,5
11,2014181733,0.1,0.2,0.1,0.25,40,40,1,31,0,31,7,1,0.0,0.0,0.8157894736842105,0.0,5
12,1751978551,0.1,0.2,0.1,0.25,40,40,0,30,0,30,9,0,0.0,,0.7692307692307693,,5
13,1536612439,0.1,0.2,0.1,0.25,40,40,0,28,0,28,11,0,0.0,,0.717948717948718,,5
14,814908030,0.1,0.2,0.1,0.25,40,40,0,30,0,30,9,0,0.0,,0.7692307692307693,,5
15,1089463813,0.1,0.2,0.1,0.25,40,40,0,34,0,34,5,0,0.0,,0.8717948717948718,,5
16,1673709518,0.1,0.2,0.1,0.25,40,40,1,31,1,30,8,0,0.03225806451612903,1.0,0.7894736842105263,0.0625,5
17,269730815,0.1,0.2,0.1,0.25,40,40,2,28,1,27,10,1,0.03571428571428571,0.5,0.7297297297297297,0.06666666666666667,5
18,459206945,0.1,0.2,0.1,0.25,40,40,1,27,1,26,12,0,0.037037037037037035,1.0,0.6842105263157895,0.07142857142857142,5
19,44904201,0.1,0.2,0.1,0.25,40,40,1,29,0,29,9,1,0.0,0.0,0.7631578947368421,0.0,5
20,1028079562,0.1,0.2,0.1,0.25,40,40,0,27,0,27,12,0,0.0,,0.6923076923076923,,5
21,1857969023,0.1,0.2,0.1,0.25,40,40,0,29,0,29,10,0,0.0,,0.7435897435897436,,5
22,89910815,0.1,0.2,0.1,0.25,40,40,0,33,0,33,6,0,0.0,,0.8461538461538461,,5
23,1053723744,0.1,0.2,0.1,0.25,40,40,1,28,1,27,11,0,0.03571428571428571,1.0,0.7105263157894737,0.0689655172413793,5
24,646142173,0.1,0.2,0.1,0.25,40,40,1,28,0,28,10,1,0.0,0.0,0.7368421052631579,0.0,5
25,1740330889,0.1,0.2,0.1,0.25,40,40,1,27,1,26,12,0,0.037037037037037035,1.0,0.6842105263157895,0.07142857142857142,5
26,1528135006,0.1,0.2,0.1,0.25,40,40,2,27,1,26,11,1,0.037037037037037035,0.5,0.7027027027027027,0.06896551724137931,5
27,931424579,0.1,0.2,0.1,0.25,40,40,3,26,3,23,13,0,0.11538461538461539,1.0,0.6388888888888888,0.20689655172413793,5
28,681849341,0.1,0.2,0.1,0.25,40,40,0,32,0,32,7,0,0.0,,0.8205128205128205,,5
29,351035726,0.1,0.2,0.1,0.25,40,40,1,26,1,25,13,0,0.038461538461538464,1.0,0.6578947368421053,0.07407407407407407,5
30,115566131,0.1,0.2,0.1,0.25,40,40,0,31,0,31,8,0,0.0,,0.7948717948717948,,5
31,2056927837,0.1,0.2,0.1,0.25,40,40,2,32,2,30,7,0,0.0625,1.0,0.8108108108108109,0.11764705882352941,5
32,1009270743,0.1,0.2,0.1,0.25,40,40,1,31,1,30,8,0,0.03225806451612903,1.0,0.7894736842105263,0.0625,5
33,2135643615,0.1,0.2,0.1,0.25,40,40,1,30,1,29,9,0,0.03333333333333333,1.0,0.7631578947368421,0.06451612903225806,5
34,1955281410,0.1,0.2,0.1,0.25,40,40,0,30,0,30,9,0,0.0,,0.7692307692307693,,5
35,749252620,0.1,0.2,0.1,0.25,40,40,0,28,0,28,11,0,0.0,,0.717948717948718,,5
36,961310987,0.1,0.2,0.1,0.25,40,40,0,30,0,30,9,0,0.0,,0.7692307692307693,,5
37,732381694,0.1,0.2,0.1,0.25,40,40,1,28,1,27,11,0,0.03571428571428571,1.0,0.7105263157894737,0.0689655172413793,5
38,1186429678,0.1,0.2,0.1,0.25,40,40,0,28,0,28,11,0,0.0,,0.717948717948718,,5
39,799033446,0.1,0.2,0.1,0.25,40,40,0,31,0,31,8,0,0.0,,0.7948717948717948,,5
40,1351903961,0.1,0.2,0.1,0.25,40,40,1,30,1,29,9,0,0.03333333333333333,1.0,0.7631578947368421,0.06451612903225806,5
41,2116775568,0.1,0.2,0.1,0.25,40,40,0,30,0,30,9,0,0.0,,0.7692307692307693,,5
42,1945373537,0.1,0.2,0.1,0.25,40,40,1,29,1,28,10,0,0.034482758620689655,1.0,0.7368421052631579,0.06666666666666667,5
43,1176056943,0.1,0.2,0.1,0.25,40,40,0,29,0,29,10,0,0.0,,0.7435897435897436,,5
44,322480713,0.1,0.2,0.1,0.25,40,40,1,29,1,28,10,0,0.034482758620689655,1.0,0.7368421052631579,0.06666666666666667,5
45,1591697581,0.1,0.2,0.1,0.25,40,40,0,35,0,35,4,0,0.0,,0.8974358974358975,,5
46,1122310088,0.1,0.2,0.1,0.25,40,40,1,29,1,28,10,0,0.034482758620689655,1.0,0.7368421052631579,0.06666666666666667,5
47,2110191625,0.1,0.2,0.1,0.25,40,40,0,24,0,24,15,0,0.0,,0.6153846153846154,,5
48,81989145,0.1,0.2,0.1,0.25,40,40,1,28,0,28,10,1,0.0,0.0,0.7368421052631579,0.0,5
49,486353643,0.1,0.2,0.1,0.25,40,40,1,27,1,26,12,0,0.037037037037037035,1.0,0.6842105263157895,0.07142857142857142,5
0,200353546,0.1,0.2,0.2,0.0,20,20,1,0,0,0,18,1,,0.0,0.0,,6
1,1385309477,0.1,0.2,0.2,0.0,20,20,0,0,0,0,19,0,,,0.0,,6
2,651035196,0.1,0.2,0.2,0.0,20,20,0,0,0,0,19,0,,,0.0,,6
3,625164875,0.1,0.2,0.2,0.0,20,20,0,0,0,0,19,0,,,0.0,,6
4,2035418180,0.1,0.2,0.2,0.0,20,20,0,0,0,0,19,0,,,0.0,,6
5,448545489,0.1,0.2,0.2,0.0,20,20,1,0,0,0,18,1,,0.0,0.0,,6
6,1443063729,0.1,0.2,0.2,0.0,20,20,0,0,0,0,19,0,,,0.0,,6
7,75314522,0.1,0.2,0.2,0.0,20,20,3,1,1,0,16,2,1.0,0.3333333333333333,0.0,0.5,6
8,1433706173,0.1,0.2,0.2,0.0,20,20,0,0,0,0,19,0,,,0.0,,6
9,1751524696,0.1,0.2,0.2,0.0,20,20,0,0,0,0,19,0,,,0.0,,6
10,1715075858,0.1,0.2,0.2,0.0,20,20,0,0,0,0,19,0,,,0.0,,6
11,977679802,0.1,0.2,0.2,0.0,20,20,0,0,0,0,19,0,,,0.0,,6
12,70885524,0.1,0.2,0.2,0.0,20,20,0,0,0,0,19,0,,,0.0,,6
13,1518813682,0.1,0.2,0.2,0.0,20,20,2,0,0,0,17,2,,0.0,0.0,,6
14,1998951548,0.1,0.2,0.2,0.0,20,20,1,0,0,0,18,1,,0.0,0.0,,6
15,796679289,0.1,0.2,0.2,0.0,20,20,1,1,1,0,18,0,1.0,1.0,0.0,1.0,6
16,2028338092,0.1,0.2,0.2,0.0,20,20,0,0,0,0,19,0,,,0.0,,6
17,1649309510,0.1,0.2,0.2,0.0,20,20,0,0,0,0,19,0,,,0.0,,6
18,1803387642,0.1,0.2,0.2,0.0,20,20,2,1,1,0,17,1,1.0,0.5,0.0,0.6666666666666666,6
19,1184166649,0.1,0.2,0.2,0.0,20,20,1,0,0,0,18,1,,0.0,0.0,,6
20,1862558155,0.1,0.2,0.2,0.0,20,20,1,0,0,0,18,1,,0.0,0.0,,6
21,820435274,0.1,0.2,0.2,0.0,20,20,0,0,0,0,19,0,,,0.0,,6
22,1434997207,0.1,0.2,0.2,0.0,20,20,0,0,0,0,19,0,,,0.0,,6
23,2017488965,0.1,0.2,0.2,0.0,20,20,0,0,0,0,19,0,,,0.0,,6
24,1546850407,0.1,0.2,0.2,0.0,20,20,0,0,0,0,19,0,,,0.0,,6
25,969589445,0.1,0.2,0.2,0.0,20,20,1,0,0,0,18,1,,0.0,0.0,,6
26,519506155,0.1,0.2,0.2,0.0,20,20,0,0,0,0,19,0,,,0.0,,6
27,403550687,0.1,0.2,0.2,0.0,20,20,0,0,0,0,19,0,,,0.0,,6
28,881413515,0.1,0.2,0.2,0.0,20,20,1,0,0,0,18,1,,0.0,0.0,,6
29,1169754123,0.1,0.2,0.2,0.0,20,20,1,0,0,0,18,1,,0.0,0.0,,6
30,1317763659,0.1,0.2,0.2,0.0,20,20,0,0,0,0,19,0,,,0.0,,6
31,195424713,0.1,0.2,0.2,0.0,20,20,0,0,0,0,19,0,,,0.0,,6
32,1178664293,0.1,0.2,0.2,0.0,20,20,1,0,0,0,18,1,,0.0,0.0,,6
33,460495726,0.1,0.2,0.2,0.0,20,20,2,1,1,0,17,1,1.0,0.5,0.0,0.6666666666666666,6
34,1703451034,0.1,0.2,0.2,0.0,20,20,0,0,0,0,19,0,,,0.0,,6
35,714289147,0.1,0.2,0.2,0.0,20,20,0,0,0,0,19,0,,,0.0,,6
36,1201327347,0.1,0.2,0.2,0.0,20,20,0,0,0,0,19,0,,,0.0,,6
37,1866261120,0.1,0.2,0.2,0.0,20,20,1,0,0,0,18,1,,0.0,0.0,,6
38,1620386227,0.1,0.2,0.2,0.0,20,20,1,0,0,0,18,1,,0.0,0.0,,6
39,2063087927,0.1,0.2,0.2,0.0,20,20,3,0,0,0,16,3,,0.0,0.0,,6
40,1823379478,0.1,0.2,0.2,0.0,20,20,2,0,0,0,17,2,,0.0,0.0,,6
41,1453822886,0.1,0.2,0.2,0.0,20,20,0,0,0,0,19,0,,,0.0,,6
42,1888005180,0.1,0.2,0.2,0.0,20,20,0,0,0,0,19,0,,,0.0,,6
43,1625512116,0.1,0.2,0.2,0.0,20,20,0,0,0,0,19,0,,,0.0,,6
44,1804851365,0.1,0.2,0.2,0.0,20,20,0,0,0,0,19,0,,,0.0,,6
45,1930442543,0.1,0.2,0.2,0.0,20,20,0,0,0,0,19,0,,,0.0,,6
46,1160900507,0.1,0.2,0.2,0.0,20,20,0,1,0,1,18,0,0.0,,0.05263157894736842,,6
47,522158020,0.1,0.2,0.2,0.0,20,20,1,1,1,0,18,0,1.0,1.0,0.0,1.0,6
48,2006166733,0.1,0.2,0.2,0.0,20,20,0,0,0,0,19,0,,,0.0,,6
49,1596699607,0.1,0.2,0.2,0.0,20,20,1,0,0,0,18,1,,0.0,0.0,,6
0,1045637268,0.1,0.2,0.2,0.0,40,40,1,0,0,0,38,1,,0.0,0.0,,7
1,1384114118,0.1,0.2,0.2,0.0,40,40,0,0,0,0,39,0,,,0.0,,7
2,1487335649,0.1,0.2,0.2,0.0,40,40,0,0,0,0,39,0,,,0.0,,7
3,801374986,0.1,0.2,0.2,0.0,40,40,1,0,0,0,38,1,,0.0,0.0,,7
4,1901119526,0.1,0.2,0.2,0.0,40,40,0,0,0,0,39,0,,,0.0,,7
5,316980720,0.1,0.2,0.2,0.0,40,40,0,0,0,0,39,0,,,0.0,,7
6,1157370368,0.1,0.2,0.2,0.0,40,40,2,1,1,0,37,1,1.0,0.5,0.0,0.6666666666666666,7
7,1694283201,0.1,0.2,0.2,0.0,40,40,0,0,0,0,39,0,,,0.0,,7
8,1142590330,0.1,0.2,0.2,0.0,40,40,2,1,1,0,37,1,1.0,0.5,0.0,0.6666666666666666,7
9,1090639723,0.1,0.2,0.2,0.0,40,40,0,0,0,0,39,0,,,0.0,,7
10,1028528857,0.1,0.2,0.2,0.0,40,40,0,0,0,0,39,0,,,0.0,,7
11,1884768213,0.1,0.2,0.2,0.0,40,40,0,0,0,0,39,0,,,0.0,,7
12,1094847677,0.1,0.2,0.2,0.0,40,40,0,0,0,0,39,0,,,0.0,,7
13,2129730193,0.1,0.2,0.2,0.0,40,40,0,0,0,0,39,0,,,0.0,,7
14,821552446,0.1,0.2,0.2,0.0,40,40,0,0,0,0,39,0,,,0.0,,7
15,586571733,0.1,0.2,0.2,0.0,40,40,0,0,0,0,39,0,,,0.0,,7
16,870431639,0.1,0.2,0.2,0.0,40,40,0,0,0,0,39,0,,,0.0,,7
17,1774469138,0.1,0.2,0.2,0.0,40,40,0,0,0,0,39,0,,,0.0,,7
18,324199543,0.1,0.2,0.2,0.0,40,40,0,0,0,0,39,0,,,0.0,,7
19,2072172310,0.1,0.2,0.2,0.0,40,40,0,0,0,0,39,0,,,0.0,,7
20,296643392,0.1,0.2,0.2,0.0,40,40,1,0,0,0,38,1,,0.0,0.0,,7
21,645444368,0.1,0.2,0.2,0.0,40,40,1,0,0,0,38,1,,0.0,0.0,,7
22,350002407,0.1,0.2,0.2,0.0,40,40,0,0,0,0,39,0,,,0.0,,7
23,789662473,0.1,0.2,0.2,0.0,40,40,0,0,0,0,39,0,,,0.0,,7
24,867379935,0.1,0.2,0.2,0.0,40,40,0,0,0,0,39,0,,,0.0,,7
25,769343181,0.1,0.2,0.2,0.0,40,40,1,1,1,0,38,0,1.0,1.0,0.0,1.0,7
26,1971939355,0.1,0.2,0.2,0.0,40,40,1,0,0,0,38,1,,0.0,0.0,,7
27,729795880,0.1,0.2,0.2,0.0,40,40,1,0,0,0,38,1,,0.0,0.0,,7
28,141720736,0.1,0.2,0.2,0.0,40,40,0,0,0,0,39,0,,,0.0,,7
29,1155710214,0.1,0.2,0.2,0.0,40,40,0,0,0,0,39,0,,,0.0,,7
30,1651584318,0.1,0.2,0.2,0.0,40,40,0,0,0,0,39,0,,,0.0,,7
31,1120099914,0.1,0.2,0.2,0.0,40,40,0,0,0,0,39,0,,,0.0,,7
32,796760690,0.1,0.2,0.2,0.0,40,40,0,0,0,0,39,0,,,0.0,,7
33,1234866169,0.1,0.2,0.2,0.0,40,40,0,0,0,0,39,0,,,0.0,,7
34,1636047829,0.1,0.2,0.2,0.0,40,40,2,1,1,0,37,1,1.0,0.5,0.0,0.6666666666666666,7
35,4375131,0.1,0.2,0.2,0.0,40,40,0,0,0,0,39,0,,,0.0,,7
36,799839077,0.1,0.2,0.2,0.0,40,40,0,0,0,0,39,0,,,0.0,,7
37,407517229,0.1,0.2,0.2,0.0,40,40,0,0,0,0,39,0,,,0.0,,7
38,1318838323,0.1,0.2,0.2,0.0,40,40,0,0,0,0,39,0,,,0.0,,7
39,416323107,0.1,0.2,0.2,0.0,40,40,2,0,0,0,37,2,,0.0,0.0,,7
40,569811248,0.1,0.2,0.2,0.0,40,40,1,1,1,0,38,0,1.0,1.0,0.0,1.0,7
41,2117093509,0.1,0.2,0.2,0.0,40,40,0,0,0,0,39,0,,,0.0,,7
42,189929598,0.1,0.2,0.2,0.0,40,40,0,0,0,0,39,0,,,0.0,,7
43,802720441,0.1,0.2,0.2,0.0,40,40,1,0,0,0,38,1,,0.0,0.0,,7
44,650194439,0.1,0.2,0.2,0.0,40,40,0,0,0,0,39,0,,,0.0,,7
45,1620966040,0.1,0.2,0.2,0.0,40,40,2,0,0,0,37,2,,0.0,0.0,,7
46,1529632240,0.1,0.2,0.2,0.0,40,40,0,0,0,0,39,0,,,0.0,,7
47,71321665,0.1,0.2,0.2,0.0,40,40,1,0,0,0,38,1,,0.0,0.0,,7
48,1123419013,0.1,0.2,0.2,0.0,40,40,1,0,0,0,38,1,,0.0,0.0,,7
49,1833335051,0.1,0.2,0.2,0.0,40,40,1,0,0,0,38,1,,0.0,0.0,,7
0,1868051232,0.1,0.2,0.2,0.1,20,20,0,0,0,0,19,0,,,0.0,,8
1,1120344392,0.1,0.2,0.2,0.1,20,20,2,2,2,0,17,0,1.0,1.0,0.0,1.0,8
2,1172432074,0.1,0.2,0.2,0.1,20,20,2,3,1,2,15,1,0.3333333333333333,0.5,0.11764705882352941,0.4,8
3,1339139287,0.1,0.2,0.2,0.1,20,20,0,1,0,1,18,0,0.0,,0.05263157894736842,,8
4,1848170122,0.1,0.2,0.2,0.1,20,20,0,2,0,2,17,0,0.0,,0.10526315789473684,,8
5,891043571,0.1,0.2,0.2,0.1,20,20,0,2,0,2,17,0,0.0,,0.10526315789473684,,8
6,1995226104,0.1,0.2,0.2,0.1,20,20,1,1,0,1,17,1,0.0,0.0,0.05555555555555555,0.0,8
7,541172159,0.1,0.2,0.2,0.1,20,20,0,1,0,1,18,0,0.0,,0.05263157894736842,,8
8,787229490,0.1,0.2,0.2,0.1,20,20,0,4,0,4,15,0,0.0,,0.21052631578947367,,8
9,1128263256,0.1,0.2,0.2,0.1,20,20,1,1,0,1,17,1,0.0,0.0,0.05555555555555555,0.0,8
10,140893125,0.1,0.2,0.2,0.1,20,20,1,3,0,3,15,1,0.0,0.0,0.16666666666666666,0.0,8
11,1710950278,0.1,0.2,0.2,0.1,20,20,1,0,0,0,18,1,,0.0,0.0,,8
12,1705881719,0.1,0.2,0.2,0.1,20,20,1,0,0,0,18,1,,0.0,0.0,,8
13,1467318279,0.1,0.2,0.2,0.1,20,20,1,2,1,1,17,0,0.5,1.0,0.05555555555555555,0.6666666666666666,8
14,1046920174,0.1,0.2,0.2,0.1,20,20,0,0,0,0,19,0,,,0.0,,8
15,1156323120,0.1,0.2,0.2,0.1,20,20,1,3,0,3,15,1,0.0,0.0,0.16666666666666666,0.0,8
16,2029427528,0.1,0.2,0.2,0.1,20,20,0,1,0,1,18,0,0.0,,0.05263157894736842,,8
17,84960066,0.1,0.2,0.2,0.1,20,20,1,1,1,0,18,0,1.0,1.0,0.0,1.0,8
18,1923253463,0.1,0.2,0.2,0.1,20,20,2,3,0,3,14,2,0.0,0.0,0.17647058823529413,0.0,8
19,397039213,0.1,0.2,0.2,0.1,20,20,0,0,0,0,19,0,,,0.0,,8
20,328534099,0.1,0.2,0.2,0.1,20,20,1,4,1,3,15,0,0.25,1.0,0.16666666666666666,0.4,8
21,1013933824,0.1,0.2,0.2,0.1,20,20,0,1,0,1,18,0,0.0,,0.05263157894736842,,8
22,1647957742,0.1,0.2,0.2,0.1,20,20,1,2,0,2,16,1,0.0,0.0,0.1111111111111111,0.0,8
23,1382805596,0.1,0.2,0.2,0.1,20,20,0,3,0,3,16,0,0.0,,0.15789473684210525,,8
24,474288824,0.1,0.2,0.2,0.1,20,20,1,3,1,2,16,0,0.3333333333333333,1.0,0.1111111111111111,0.5,8
25,12445581,0.1,0.2,0.2,0.1,20,20,0,1,0,1,18,0,0.0,,0.05263157894736842,,8
26,2108436009,0.1,0.2,0.2,0.1,20,20,1,2,0,2,16,1,0.0,0.0,0.1111111111111111,0.0,8
27,1676726139,0.1,0.2,0.2,0.1,20,20,1,1,0,1,17,1,0.0,0.0,0.05555555555555555,0.0,8
28,1544959251,0.1,0.2,0.2,0.1,20,20,0,2,0,2,17,0,0.0,,0.10526315789473684,,8
29,1682442020,0.1,0.2,0.2,0.1,20,20,1,5,0,5,13,1,0.0,0.0,0.2777777777777778,0.0,8
30,1891405426,0.1,0.2,0.2,0.1,20,20,0,2,0,2,17,0,0.0,,0.10526315789473684,,8
31,990824004,0.1,0.2,0.2,0.1,20,20,0,1,0,1,18,0,0.0,,0.05263157894736842,,8
32,817249958,0.1,0.2,0.2,0.1,20,20,0,2,0,2,17,0,0.0,,0.10526315789473684,,8
33,384117659,0.1,0.2,0.2,0.1,20,20,1,3,0,3,15,1,0.0,0.0,0.16666666666666666,0.0,8
34,747951984,0.1,0.2,0.2,0.1,20,20,0,0,0,0,19,0,,,0.0,,8
35,1160670869,0.1,0.2,0.2,0.1,20,20,0,1,0,1,18,0,0.0,,0.05263157894736842,,8
36,1207485801,0.1,0.2,0.2,0.1,20,20,3,4,0,4,12,3,0.0,0.0,0.25,0.0,8
37,421873704,0.1,0.2,0.2,0.1,20,20,1,1,1,0,18,0,1.0,1.0,0.0,1.0,8
38,834425929,0.1,0.2,0.2,0.1,20,20,1,0,0,0,18,1,,0.0,0.0,,8
39,2107680101,0.1,0.2,0.2,0.1,20,20,1,1,0,1,17,1,0.0,0.0,0.05555555555555555,0.0,8
40,1851795826,0.1,0.2,0.2,0.1,20,20,0,3,0,3,16,0,0.0,,0.15789473684210525,,8
41,762241046,0.1,0.2,0.2,0.1,20,20,0,2,0,2,17,0,0.0,,0.10526315789473684,,8
42,831981132,0.1,0.2,0.2,0.1,20,20,0,3,0,3,16,0,0.0,,0.15789473684210525,,8
43,494407381,0.1,0.2,0.2,0.1,20,20,1,1,0,1,17,1,0.0,0.0,0.05555555555555555,0.0,8
44,144655968,0.1,0.2,0.2,0.1,20,20,0,1,0,1,18,0,0.0,,0.05263157894736842,,8
45,1329808150,0.1,0.2,0.2,0.1,20,20,1,0,0,0,18,1,,0.0,0.0,,8
46,818558527,0.1,0.2,0.2,0.1,20,20,0,0,0,0,19,0,,,0.0,,8
47,987388803,0.1,0.2,0.2,0.1,20,20,1,4,0,4,14,1,0.0,0.0,0.2222222222222222,0.0,8
48,1229168503,0.1,0.2,0.2,0.1,20,20,0,3,0,3,16,0,0.0,,0.15789473684210525,,8
49,1534602796,0.1,0.2,0.2,0.1,20,20,0,3,0,3,16,0,0.0,,0.15789473684210525,,8
0,374628887,0.1,0.2,0.2,0.1,40,40,0,11,0,11,28,0,0.0,,0.28205128205128205,,9
1,1960965854,0.1,0.2,0.2,0.1,40,40,0,11,0,11,28,0,0.0,,0.28205128205128205,,9
2,1309131278,0.1,0.2,0.2,0.1,40,40,0,7,0,7,32,0,0.0,,0.1794871794871795,,9
3,1338846129,0.1,0.2,0.2,0.1,40,40,1,14,0,14,24,1,0.0,0.0,0.3684210526315789,0.0,9
4,1205407964,0.1,0.2,0.2,0.1,40,40,1,6,0,6,32,1,0.0,0.0,0.15789473684210525,0.0,9
5,726732666,0.1,0.2,0.2,0.1,40,40,2,7,0,7,30,2,0.0,0.0,0.1891891891891892,0.0,9
6,884982459,0.1,0.2,0.2,0.1,40,40,0,6,0,6,33,0,0.0,,0.15384615384615385,,9
7,1897363565,0.1,0.2,0.2,0.1,40,40,0,4,0,4,35,0,0.0,,0.10256410256410256,,9
8,1532565874,0.1,0.2,0.2,0.1,40,40,0,11,0,11,28,0,0.0,,0.28205128205128205,,9
9,2056595287,0.1,0.2,0.2,0.1,40,40,0,11,0,11,28,0,0.0,,0.28205128205128205,,9
10,1020757882,0.1,0.2,0.2,0.1,40,40,0,8,0,8,31,0,0.0,,0.20512820512820512,,9
11,1117342348,0.1,0.2,0.2,0.1,40,40,0,1,0,1,38,0,0.0,,0.02564102564102564,,9
12,299296125,0.1,0.2,0.2,0.1,40,40,2,9,2,7,30,0,0.2222222222222222,1.0,0.1891891891891892,0.3636363636363636,9
13,1505798000,0.1,0.2,0.2,0.1,40,40,1,8,1,7,31,0,0.125,1.0,0.18421052631578946,0.2222222222222222,9
14,694176524,0.1,0.2,0.2,0.1,40,40,0,5,0,5,34,0,0.0,,0.1282051282051282,,9
15,1576770825,0.1,0.2,0.2,0.1,40,40,0,9,0,9,30,0,0.0,,0.23076923076923078,,9
16,593309600,0.1,0.2,0.2,0.1,40,40,0,10,0,10,29,0,0.0,,0.2564102564102564,,9
17,1963737677,0.1,0.2,0.2,0.1,40,40,0,8,0,8,31,0,0.0,,0.20512820512820512,,9
18,221279230,0.1,0.2,0.2,0.1,40,40,0,10,0,10,29,0,0.0,,0.2564102564102564,,9
19,887081566,0.1,0.2,0.2,0.1,40,40,2,7,1,6,31,1,0.14285714285714285,0.5,0.16216216216216217,0.22222222222222224,9
20,1496636746,0.1,0.2,0.2,0.1,40,40,1,6,0,6,32,1,0.0,0.0,0.15789473684210525,0.0,9
21,1292749312,0.1,0.2,0.2,0.1,40,40,0,7,0,7,32,0,0.0,,0.1794871794871795,,9
22,1788135840,0.1,0.2,0.2,0.1,40,40,1,5,0,5,33,1,0.0,0.0,0.13157894736842105,0.0,9
23,991068609,0.1,0.2,0.2,0.1,40,40,1,10,0,10,28,1,0.0,0.0,0.2631578947368421,0.0,9
24,813491836,0.1,0.2,0.2,0.1,40,40,0,6,0,6,33,0,0.0,,0.15384615384615385,,9
25,96879006,0.1,0.2,0.2,0.1,40,40,1,6,0,6,32,1,0.0,0.0,0.15789473684210525,0.0,9
26,1101742824,0.1,0.2,0.2,0.1,40,40,0,3,0,3,36,0,0.0,,0.07692307692307693,,9
27,1629431155,0.1,0.2,0.2,0.1,40,40,1,3,0,3,35,1,0.0,0.0,0.07894736842105263,0.0,9
28,624723412,0.1,0.2,0.2,0.1,40,40,0,9,0,9,30,0,0.0,,0.23076923076923078,,9
29,1777148520,0.1,0.2,0.2,0.1,40,40,1,12,1,11,27,0,0.08333333333333333,1.0,0.2894736842105263,0.15384615384615385,9
30,409444600,0.1,0.2,0.2,0.1,40,40,0,8,0,8,31,0,0.0,,0.20512820512820512,,9
31,1581753705,0.1,0.2,0.2,0.1,40,40,0,6,0,6,33,0,0.0,,0.15384615384615385,,9
32,1308448424,0.1,0.2,0.2,0.1,40,40,3,12,2,10,26,1,0.16666666666666666,0.6666666666666666,0.2777777777777778,0.26666666666666666,9
33,1465859418,0.1,0.2,0.2,0.1,40,40,3,8,2,6,30,1,0.25,0.6666666666666666,0.16666666666666666,0.36363636363636365,9
34,185639793,0.1,0.2,0.2,0.1,40,40,0,6,0,6,33,0,0.0,,0.15384615384615385,,9
35,639503547,0.1,0.2,0.2,0.1,40,40,0,6,0,6,33,0,0.0,,0.15384615384615385,,9
36,291242043,0.1,0.2,0.2,0.1,40,40,0,6,0,6,33,0,0.0,,0.15384615384615385,,9
37,528136574,0.1,0.2,0.2,0.1,40,40,0,4,0,4,35,0,0.0,,0.10256410256410256,,9
38,370411497,0.1,0.2,0.2,0.1,40,40,0,8,0,8,31,0,0.0,,0.20512820512820512,,9
39,1552480263,0.1,0.2,0.2,0.1,40,40,0,9,0,9,30,0,0.0,,0.23076923076923078,,9
40,376940895,0.1,0.2,0.2,0.1,40,40,1,8,1,7,31,0,0.125,1.0,0.18421052631578946,0.2222222222222222,9
41,861540070,0.1,0.2,0.2,0.1,40,40,0,3,0,3,36,0,0.0,,0.07692307692307693,,9
