generator,difficulty,dataset_role,trajectory_id,obs_index,time,latent_state,observed_state,treatment,true_branch,jump_event,true_theta,true_sigma,true_obs_noise,true_treatment_shift,true_jump_time,true_jump_size,true_jump_lambda,true_jump_scale,true_branch_time,true_branch_sep,true_branch_q,true_n_branch_switches
Nonlinear,Intermediate,train,2,21,9.793065887178905,0.943846283433042,0.8195696641137669,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,2,22,9.968480033102894,0.9115286636436316,1.291712579927804,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,2,23,10.0,0.8288317729683098,1.0196204625857748,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,3,0,0.0,-0.8,-0.4390450435269603,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,3,1,0.47179342995739226,-0.4546644512476959,-0.2986124499580708,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,3,2,1.1009642194196723,0.6172270808584402,0.5710614066700834,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,3,3,1.6180197032516774,0.45554422346291545,0.8521706050383981,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,3,4,1.6540835561015155,0.37703951549244763,-0.09282717600154045,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,3,5,2.2623375098846124,0.5635852449367754,0.34069609505216253,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,3,6,2.696918326737945,0.7188998021509884,0.9335694010619433,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,3,7,3.4905322045003295,0.8465080263132964,0.9135425896786656,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,3,8,3.975214858491658,0.7761708953663565,0.7196818494267964,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,3,9,5.5878445828817656,0.6929055416292995,0.8442769267601344,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,3,10,5.68321026594636,0.7501451772153773,0.5375530798560963,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,3,11,5.7381004644394125,1.0042389995360068,1.1430923430790245,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,3,12,5.829508821317858,1.0533126844622098,1.0757959067037237,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,3,13,6.110557019641801,0.8760556529408593,0.6628082766217627,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,3,14,6.795021629315724,0.9058456900926547,0.6024389948436418,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,3,15,6.9510458739426095,0.8000461832649405,0.6695311078469941,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,3,16,7.334629471201132,0.7440007266993689,0.9634216029550196,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,3,17,7.410720567846479,0.5924547776425555,0.4795060389253645,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,3,18,7.730678264120963,0.5870748705315114,0.7110128221776558,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,3,19,8.12491932829574,0.4526037318957519,0.4156700694764503,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,3,20,8.722393416457084,0.5313402883918869,0.7437418037383479,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,3,21,9.494701311526857,0.861498111622981,0.9942537742652721,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,3,22,9.815625346181662,0.4853874194082976,0.21071721858770392,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,3,23,10.0,0.6432781659092996,0.7159838750523903,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,4,0,0.0,-0.8,-0.4175529294320342,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,4,1,1.0169401613515905,-0.7252473283485328,-0.47102722850829387,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,4,2,1.6307887394512233,0.5499224825573689,0.17905736208050838,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,4,3,3.109563903481496,0.9323935306133753,0.7074293385316812,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,4,4,3.264911168471556,0.40507662707856157,0.4651552631961485,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,4,5,3.3774106386220346,0.6415054534820213,0.8790299037209344,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,4,6,4.801767307708559,0.8497583551723187,0.9912833590331416,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,4,7,5.543035601405986,0.9556375673294518,1.0230169852981625,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,4,8,5.707862860123334,1.0235730490538482,0.70538772712299,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,4,9,6.083120156475439,0.782772327894383,0.7377266686537907,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,4,10,6.262057753561676,0.7705142479489336,0.8508381249038088,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,4,11,6.296599186924816,0.8838501789977202,0.8923114912294293,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,4,12,6.29745770349234,0.8800360868756767,0.8327815445790459,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,4,13,6.408856821290615,1.1677716421690911,1.2472017280977548,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,4,14,6.838011695891277,0.10036546278035416,0.1564043448090704,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,4,15,7.925551491430634,-0.7594571716792522,-0.7480912046556603,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,4,16,8.073571909636549,-0.27470010969266184,-0.5480402163745293,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,4,17,9.076405266042757,-0.23362504320738975,-0.43114084148468,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,4,18,9.201798723201755,0.212119255510096,0.03492001314894108,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,4,19,9.269340461694345,0.5908572956511464,0.5079003178893691,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,4,20,9.721015491597212,0.9320414550835473,0.8505203667920409,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,4,21,9.790009087101238,0.7683235383498069,0.9287810609544522,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,4,22,9.877024125365812,0.7075069990983012,0.6274609934762356,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,4,23,10.0,0.5841948145613085,0.6230776222460938,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,5,0,0.0,-0.8,-0.7038264494516171,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,5,1,0.2650817876678979,-0.9609141639928999,-0.47582394240024245,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,5,2,0.6351457097260171,-0.9257409317650735,-1.052441425100833,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,5,3,1.137021622223665,-0.7322907973820185,-0.873427258419505,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,5,4,1.5823246766434862,-0.5434148195016256,-0.7827518781887394,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,5,5,1.9434180627539477,-1.0514207356002399,-1.2291055510235274,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,5,6,2.4502680329942272,-0.8290342022765738,-0.5364416559812974,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,5,7,2.6455684746018204,-0.7756277777540914,-0.6308518633887439,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,5,8,3.675030685352434,-0.9734605004960646,-1.1424188515110854,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,5,9,4.043685457651874,-1.0163599778421881,-0.8473038303996134,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,5,10,4.257258335236448,-0.5774960033706378,-1.0200587045054927,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,5,11,4.408877486702327,-0.1923584744447151,-0.7513050763102054,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,5,12,6.081376410947756,0.8303195766186682,0.4871238088185009,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,5,13,7.2879634809892035,0.4282174020902445,0.2577893998038791,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,5,14,7.594189570446412,-0.3737490982863816,-0.37979919019170716,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,5,15,7.645110549413426,-0.6196489026298524,-0.8574407085870541,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,5,16,7.874105109126084,-0.9057406721731143,-0.9340513019305067,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,5,17,8.003212879037479,-0.9367022835318219,-0.882156887960885,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,5,18,8.178922305751858,-0.7373160963712195,-0.554198672904586,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,5,19,8.409189843097836,-0.740431794049955,-0.7089275604361094,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,5,20,8.75970082681816,-0.5176649903705245,-0.560212526870347,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,5,21,9.5447952253243,-0.4640825005729681,-0.43225340413667623,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,5,22,9.806083935245127,-0.5059178114128906,-0.7384311115176596,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,5,23,10.0,-0.6317072451556669,-0.5848221454309668,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,6,0,0.0,-0.8,-0.8572915542281055,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,6,1,0.48682137982267837,-0.8330409498023161,-0.6850334367473302,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,6,2,1.8901499700433844,-0.9093564547857748,-1.0031458981573709,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,6,3,2.259882747970705,-0.4630951964153908,-0.6259996293519924,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,6,4,2.486608292793837,-0.49445764309216456,-0.4736917820383756,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,6,5,2.610255517854042,-0.7192148579078711,-1.1839214248352583,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,6,6,3.2596670314222886,-0.6157094380305875,-0.472797632290206,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,6,7,3.5372266613213386,-0.9505551544300919,-1.2517155115003178,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,6,8,3.6721078428461285,-0.7619175247319505,-0.4105055022720699,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,6,9,4.31212051071098,-0.9061752631278722,-0.9199307269316319,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,6,10,4.695352481316899,-0.5475022249846457,0.10860373053200223,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,6,11,5.327054776283583,-0.29428070913092647,-0.27509898628456414,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,6,12,5.6944331485496065,-0.574517611488641,-0.9252571558357418,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,6,13,5.7426580090236,-0.6252133594725119,-0.8746383864626435,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,6,14,6.247707086791482,-0.7888463821273963,-1.2082933633865924,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,6,15,6.459993813389488,-0.7494790301481781,-0.7265360463338967,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,6,16,6.758733936405435,-0.9464814939193101,-1.5186078068424895,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,6,17,7.293273651203251,-0.9454449169746527,-0.6172084524740142,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,6,18,7.951356812297662,-0.6913694194167299,-0.9198618559613327,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,6,19,7.9647447569499725,-0.6032447779397362,-0.8020567543036814,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,6,20,8.991485259747545,-0.8705444579145187,-0.7367170234561351,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,6,21,9.574389261718792,-1.0107756351404535,-1.1730060083636966,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,6,22,9.885849493779574,-0.8636985988751937,-0.7591424537694169,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,6,23,10.0,-0.7402631769437333,-0.956662463796949,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,7,0,0.0,-0.8,-0.7913394752041334,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,7,1,0.09226502075989074,-0.682753501906799,-0.9044366655439653,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,7,2,0.34741514417063524,-1.0254337158594018,-1.0367337590912338,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,7,3,0.8623339482989856,-0.27585372449610884,0.0618270184535466,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,7,4,1.7798558471429027,-0.5824036803930297,-0.712659538000993,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,7,5,1.8462690184936403,-0.5507854058650735,-0.3218010200058691,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,7,6,2.1186539600697807,-0.8563639039728407,-1.1298416025699647,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,7,7,2.2357452114068668,-0.7610538733606578,-0.8407666077735299,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,7,8,2.48210071419681,-0.6360515284230893,-0.9604958743799157,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,7,9,2.6448206619847547,-0.6000593581074966,-0.5188122757425102,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,7,10,2.9990610283951415,-1.0101668022182961,-1.1410110911252211,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,7,11,3.461047497734726,-1.066585078784937,-1.1846045940429564,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,7,12,3.5483983463870405,-0.8241840968481631,-0.7392502299569781,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,7,13,4.954158622500947,-0.8000116636751277,-0.6105533867150896,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,7,14,5.281093366354098,-0.8935965851520576,-1.2473156327706547,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,7,15,5.293557364699239,-0.7365446549833385,-0.522519733188113,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,7,16,5.309595608140258,-0.6966498502202132,-0.9292861220339506,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,7,17,5.647070342699458,-0.6370306612980028,-0.7654328103903894,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,7,18,5.778551182399086,-0.6549452908969691,-0.7299556691425801,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,7,19,6.638254879531667,-0.7190123525579409,-0.4145036264460841,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,7,20,9.172744798575525,-0.6636160223712869,-0.5831218385652994,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,7,21,9.403140206337763,-0.8548565887752149,-0.8091175275625531,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,7,22,9.958294825416925,-1.151888803024755,-0.6281534656726485,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,7,23,10.0,-0.9260768263479591,-0.7795348078315034,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,8,0,0.0,-0.8,-1.0935536135282098,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,8,1,0.3828219479123196,-0.8077780952036185,-0.6217759258801234,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,8,2,0.676789809222188,-0.53250259354297,-0.8482523620065624,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,8,3,0.9231553920761615,-1.009714488507004,-0.9486883149585629,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,8,4,1.620235990341805,-0.6508471935641278,-0.4283376682477481,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,8,5,2.7677203723365427,-0.5187734645263393,-0.7743771012487312,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,8,6,2.7715103754069026,-0.5843970752063241,-0.6986005792587032,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,8,7,2.7835274351236228,-0.5648509648782238,-0.7221983503308249,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,8,8,3.4970201307611317,-0.7398182199550097,-0.501847423002495,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,8,9,3.8174126936685724,-0.4723920629740278,-0.0808834720541659,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,8,10,3.9190123444571388,-0.5612956831250014,-0.5787096889635679,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,8,11,4.377981417623452,-0.5795160074771087,-0.5747399622430874,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,8,12,4.760591048668408,-0.7262004428108086,-0.724496086206438,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,8,13,5.180483933863674,-0.8570022182563719,-0.9251993806623069,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,8,14,5.711953139222349,-0.14982720372384128,0.020428247735034266,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,8,15,6.133289503363114,-0.6268946560158672,-0.6329178769143939,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,8,16,6.321779802229729,-0.7220662905216905,-0.4605006002563443,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,8,17,7.1758700287935815,-0.7146616022318696,-0.5947499763312232,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,8,18,8.439953910773836,-0.7416919982460523,-0.6080576981371659,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,8,19,8.572217035471994,-1.1387097847081669,-0.8626111926744103,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,8,20,8.877597034551407,-0.6974908986396531,-0.38508251539541805,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,8,21,8.936751991960634,-0.9174884291835121,-0.8756605728241995,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,8,22,9.66641159669149,-0.7749672770139628,-0.569250486485911,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,8,23,10.0,-0.13277139703927296,-0.35137878096461495,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,9,0,0.0,-0.8,-0.6794886832408906,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,9,1,0.30495000667090433,-1.096130866473808,-1.0044385636969915,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,9,2,1.5811273834778083,-0.6478168647610222,-0.7628858952066302,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,9,3,1.6547957074824637,-0.46487536247984024,-0.7850979523573384,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,9,4,2.2554003257599953,-0.8526986773411903,-1.2083789473338007,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,9,5,2.5483883009648878,-0.8867922619629796,-0.8155411338667644,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,9,6,2.992908635064222,-0.9285718628759948,-0.7160706419211084,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,9,7,3.114773140954296,-0.8686606563172796,-0.8762203370802842,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,9,8,3.3697086589266423,-0.6999174933575877,-0.5827782922917005,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,9,9,3.5835000559831443,-0.9247723657707423,-1.293390456450381,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,9,10,4.315821180076948,-0.8207783066077055,-0.7283436484705984,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,9,11,5.145704626992521,-1.0654059937892046,-1.449564273664974,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,9,12,5.295993564971518,-0.6226989252685151,-0.5952532276595986,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,9,13,5.73846131709403,-0.8050196361135216,-0.6697029167401444,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,9,14,6.746586706563579,-0.6741197235340616,-1.0992277856359776,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,9,15,7.202470231805739,-0.8520652297965621,-0.7618575336817007,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,9,16,8.187561109195862,-1.1045505397641164,-1.1486468048764062,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,9,17,8.456567740912513,-0.770142461840297,-0.7232715930637523,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,9,18,8.62804601445957,-0.7102266241739134,-0.3731374776727608,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,9,19,8.77285337498889,-0.49991395534121424,-0.6934695372391269,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,9,20,8.956169602384538,-0.701439367731528,-0.711361859754752,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,9,21,9.59701591131538,0.8617663461540002,0.7891089845691343,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,9,22,9.852773909338152,1.0018463011564314,0.9906566398776433,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,train,9,23,10.0,0.8068002850601838,0.8672541941517212,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,test,0,0,0.0,-0.8,-0.5091461464711164,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,test,0,1,0.0742903015370322,-0.9002919133352523,-0.689166087688814,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,test,0,2,0.16016478665556555,-0.8189690496645412,-0.788112219397354,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,test,0,3,0.6916497373967578,-0.9386858038302327,-0.5220492398171142,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,test,0,4,0.9930307907992075,-0.5273572967985712,-0.4467235471973456,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,test,0,5,1.2071483109310954,-0.7893349282297109,-0.5647939730133298,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,test,0,6,1.8377296697843293,-0.780990460244852,-0.6091633272686353,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
Nonlinear,Intermediate,test,0,7,1.9736046006965235,-0.8316928198808683,-0.9486374636225517,0,0,0,,0.65,0.22,0.0,,0.0,,,,,,0
