replicate_id,seed,n_observations,true_mu,estimated_mu,mu_lower_95,mu_upper_95,true_theta,estimated_theta,theta_lower_95,theta_upper_95,true_sigma,estimated_sigma,sigma_lower_95,sigma_upper_95,fit_success,convergence_status,runtime_seconds,sequence_index,spawn_key,child_state_uint32,rng_reconstruction,runtime_status
OU_N050_R056,20260805,50,-0.853554547286219,-0.794190760849807,-0.970610970274986,-0.617770551424628,0.639095526320223,0.797356189929056,0,1.69131742471447,0.242588488397218,0.224037315987848,0.176098725642596,0.271975906333099,TRUE,successful_fit,,175,"(175,)",3415364218,np.random.default_rng(np.random.SeedSequence(20260805).spawn(360)[175]),not_recorded_by_Figure_S2_script
OU_N050_R057,20260805,50,1.41502408267394,1.74783256127957,1.51468984473931,1.98097527781984,0.313420718041959,0.950637863498251,0,1.90761266300514,0.374418652363373,0.354757576039537,0.27817519399322,0.431339958085854,TRUE,successful_fit,,176,"(176,)",2605887615,np.random.default_rng(np.random.SeedSequence(20260805).spawn(360)[176]),not_recorded_by_Figure_S2_script
OU_N050_R058,20260805,50,1.03505875229942,1.33673053719599,1.11314878616894,1.56031228822303,0.516639689679441,1.63682957213065,0.246658375274342,3.02700076898695,0.513565628205688,0.579306645276861,0.445957532659329,0.712655757894392,TRUE,successful_fit,,177,"(177,)",757940260,np.random.default_rng(np.random.SeedSequence(20260805).spawn(360)[177]),not_recorded_by_Figure_S2_script
OU_N050_R059,20260805,50,0.0617743233853782,-0.12029877279424,-0.402274761833055,0.161677216244576,0.908796177352635,0.684642518397675,0,1.55467206079485,0.293151888099141,0.292084966387105,0.229681472183849,0.35448846059036,TRUE,successful_fit,,178,"(178,)",4142656215,np.random.default_rng(np.random.SeedSequence(20260805).spawn(360)[178]),not_recorded_by_Figure_S2_script
OU_N050_R060,20260805,50,-0.843551280518829,-1.18745170961087,-1.44118474211068,-0.933718677111061,0.342905540017557,0.541910553920026,0,1.224308238573,0.226215280519926,0.212338454176485,0.168090468551059,0.25658643980191,TRUE,successful_fit,,179,"(179,)",950537436,np.random.default_rng(np.random.SeedSequence(20260805).spawn(360)[179]),not_recorded_by_Figure_S2_script
OU_N050_R061,20260805,50,-0.688492737637322,-0.751637592589164,-0.815298170167225,-0.687977015011103,0.358347634395906,2.30829540251922,0.61051931540935,4.00607148962908,0.205914270752391,0.230455151588753,0.175657712582335,0.285252590595171,TRUE,successful_fit,,180,"(180,)",2496933953,np.random.default_rng(np.random.SeedSequence(20260805).spawn(360)[180]),not_recorded_by_Figure_S2_script
OU_N050_R062,20260805,50,1.03947785551746,-1.33432531426564,-12.7287411247839,10.0600904962527,0.322329101998789,0.139994387397533,0,0.819031320732252,0.591607795336287,0.635964462288564,0.502827660512698,0.769101264064429,TRUE,successful_fit,,181,"(181,)",2042587550,np.random.default_rng(np.random.SeedSequence(20260805).spawn(360)[181]),not_recorded_by_Figure_S2_script
OU_N050_R063,20260805,50,-0.633458645083219,-0.803762675739575,-1.30927347800481,-0.298251873474336,0.50392526752082,1.29273911461355,0.0784606623543662,2.50701756687273,0.836283617731318,1.03074058583103,0.802569160885802,1.25891201077625,TRUE,successful_fit,,182,"(182,)",1862184044,np.random.default_rng(np.random.SeedSequence(20260805).spawn(360)[182]),not_recorded_by_Figure_S2_script
OU_N050_R064,20260805,50,0.395129286294906,0.373093118165724,0.289929380689185,0.456256855642263,1.20040998261995,1.84368525254005,0.337226005149231,3.35014449993087,0.223934752658939,0.236911569824717,0.182501673893904,0.291321465755531,TRUE,successful_fit,,183,"(183,)",1246195016,np.random.default_rng(np.random.SeedSequence(20260805).spawn(360)[183]),not_recorded_by_Figure_S2_script
OU_N050_R065,20260805,50,0.691228158006799,2.02478439755235,0.544942072288176,3.50462672281652,0.314892676547308,0.321124288713145,0,0.875441895433938,0.563687456868979,0.573147495325668,0.455488830200305,0.690806160451031,TRUE,successful_fit,,184,"(184,)",4261522273,np.random.default_rng(np.random.SeedSequence(20260805).spawn(360)[184]),not_recorded_by_Figure_S2_script
OU_N050_R066,20260805,50,-0.0541713524379822,-0.0453895591200293,-0.370299632496172,0.279520514256114,0.915316664307974,1.60486030565075,0.203610188203465,3.00611042309804,0.882009948434076,0.822843832223307,0.633831825809028,1.01185583863759,TRUE,successful_fit,,185,"(185,)",2547747181,np.random.default_rng(np.random.SeedSequence(20260805).spawn(360)[185]),not_recorded_by_Figure_S2_script
OU_N050_R067,20260805,50,1.08151688906835,1.02549351430847,0.834935021355192,1.21605200726175,1.25558121103604,1.38656085526003,0.0441161314377156,2.72900557908234,0.400613268511084,0.413580190933688,0.31966193381007,0.507498448057306,TRUE,successful_fit,,186,"(186,)",277797255,np.random.default_rng(np.random.SeedSequence(20260805).spawn(360)[186]),not_recorded_by_Figure_S2_script
OU_N050_R068,20260805,50,0.406492868716133,0.280268301004349,0.037409531960802,0.523127070047896,0.718014295053223,0.893740586412464,0.0321205884171342,1.75536058440779,0.300277352803897,0.346734128486697,0.272929205063628,0.420539051909766,TRUE,successful_fit,,187,"(187,)",3318733985,np.random.default_rng(np.random.SeedSequence(20260805).spawn(360)[187]),not_recorded_by_Figure_S2_script
OU_N050_R069,20260805,50,1.74761565572944,1.63058557758725,1.51768647264723,1.74348468252727,1.19458689875911,1.79001647414041,0.386544152462331,3.19348879581848,0.331800605262083,0.320036774874596,0.246565059720741,0.393508490028451,TRUE,successful_fit,,188,"(188,)",203235879,np.random.default_rng(np.random.SeedSequence(20260805).spawn(360)[188]),not_recorded_by_Figure_S2_script
OU_N050_R070,20260805,50,-0.627546046728692,-0.575663206686589,-0.893575277325197,-0.25775113604798,0.64010302196577,0.720483845726852,0,1.68526052633383,0.365157719285332,0.335338564488368,0.262384640974181,0.408292488002554,TRUE,successful_fit,,189,"(189,)",2983832238,np.random.default_rng(np.random.SeedSequence(20260805).spawn(360)[189]),not_recorded_by_Figure_S2_script
OU_N050_R071,20260805,50,0.228126534226457,0.373849208075285,-0.0693983047532563,0.817096720903827,0.396044095287973,0.822964084059768,0,1.69407410870172,0.62839515174567,0.58478286110723,0.459791692868297,0.709774029346164,TRUE,successful_fit,,190,"(190,)",178192306,np.random.default_rng(np.random.SeedSequence(20260805).spawn(360)[190]),not_recorded_by_Figure_S2_script
OU_N050_R072,20260805,50,0.29191365778342,0.436044731822191,0.195016543307392,0.67707292033699,0.723801926727072,2.39555758468801,0.607396071548233,4.18371909782778,0.76409630075538,0.87351316372073,0.666637842569901,1.08038848487156,TRUE,successful_fit,,191,"(191,)",1200256555,np.random.default_rng(np.random.SeedSequence(20260805).spawn(360)[191]),not_recorded_by_Figure_S2_script
OU_N050_R073,20260805,50,-1.13321370202884,-0.99509309220005,-1.09571336892153,-0.894472815478571,0.991005435919216,2.68423800798151,0.80248197366572,4.56599404229731,0.330449474986521,0.407053944528162,0.310544835498956,0.503563053557369,TRUE,successful_fit,,192,"(192,)",2014794430,np.random.default_rng(np.random.SeedSequence(20260805).spawn(360)[192]),not_recorded_by_Figure_S2_script
OU_N050_R074,20260805,50,-0.509988835038387,-0.476003135667097,-0.592321909081216,-0.359684362252978,0.951386854741054,1.88914720440202,0.372072260398264,3.40622214840578,0.339993496501013,0.343206748721429,0.263607532282974,0.422805965159884,TRUE,successful_fit,,193,"(193,)",981494992,np.random.default_rng(np.random.SeedSequence(20260805).spawn(360)[193]),not_recorded_by_Figure_S2_script
OU_N050_R075,20260805,50,-0.285510700373603,-0.13058206998207,-0.274736175152398,0.0135720351882591,1.31123106686837,3.07292355296406,0.981859785000965,5.16398732092716,0.59881881419372,0.661822851968792,0.50182698072858,0.821818723209003,TRUE,successful_fit,,194,"(194,)",2276795246,np.random.default_rng(np.random.SeedSequence(20260805).spawn(360)[194]),not_recorded_by_Figure_S2_script
OU_N050_R076,20260805,50,-0.268223223775151,-0.139558674935926,-0.467135480630578,0.188018130758726,0.504795228289507,1.22217500030224,0.0240345407261853,2.42031545987829,0.592062010648353,0.622015424843209,0.483472004957211,0.760558844729208,TRUE,successful_fit,,195,"(195,)",133888633,np.random.default_rng(np.random.SeedSequence(20260805).spawn(360)[195]),not_recorded_by_Figure_S2_script
OU_N050_R077,20260805,50,0.845247723685678,0.914417503698417,0.769996280044069,1.05883872735276,0.78600244245443,1.07050507085674,0,2.16257383520589,0.241640569112375,0.243055716522883,0.189402023428569,0.296709409617197,TRUE,successful_fit,,196,"(196,)",3581311734,np.random.default_rng(np.random.SeedSequence(20260805).spawn(360)[196]),not_recorded_by_Figure_S2_script
OU_N050_R078,20260805,50,0.579503420918788,0.581379597515606,0.497246607848057,0.665512587183155,0.398557345328354,2.43394306200773,0.545669307105623,4.32221681690984,0.320841516985564,0.313471213256239,0.237945401172485,0.388997025339994,TRUE,successful_fit,,197,"(197,)",440662074,np.random.default_rng(np.random.SeedSequence(20260805).spawn(360)[197]),not_recorded_by_Figure_S2_script
OU_N050_R079,20260805,50,0.408635875636637,0.138045926416381,0.0336778352553169,0.242414017577445,0.76100357335149,2.98405603418671,0.955597953311278,5.01251411506214,0.449193286565403,0.465959914577615,0.353639636553977,0.578280192601254,TRUE,successful_fit,,198,"(198,)",130049510,np.random.default_rng(np.random.SeedSequence(20260805).spawn(360)[198]),not_recorded_by_Figure_S2_script
OU_N050_R080,20260805,50,1.56509878801011,1.72129543370446,1.42869912141844,2.01389174599048,1.45914321158806,1.28741832180391,0,2.72370701943663,0.5963689555043,0.577122797827236,0.442731370455633,0.711514225198839,TRUE,successful_fit,,199,"(199,)",1282483486,np.random.default_rng(np.random.SeedSequence(20260805).spawn(360)[199]),not_recorded_by_Figure_S2_script
OU_N050_R081,20260805,50,-0.185044720850293,-0.104889636110542,-0.598664915022066,0.388885642800982,1.03955120217208,0.617850071798414,0,1.35718965787599,0.62172113248509,0.490871018198114,0.387808868563185,0.593933167833043,TRUE,successful_fit,,200,"(200,)",3336812734,np.random.default_rng(np.random.SeedSequence(20260805).spawn(360)[200]),not_recorded_by_Figure_S2_script
OU_N050_R082,20260805,50,0.888975980934078,0.996907978823649,0.852135058898735,1.14168089874856,0.779772755707216,2.3786502202696,0.63903058526689,4.11826985527232,0.503218286988312,0.529019935422003,0.404457423408318,0.653582447435689,TRUE,successful_fit,,201,"(201,)",556835694,np.random.default_rng(np.random.SeedSequence(20260805).spawn(360)[201]),not_recorded_by_Figure_S2_script
OU_N050_R083,20260805,50,-0.339286809416381,-0.429686972575748,-0.835556756955372,-0.0238171881961229,0.95850937583886,1.30286456097514,0.11185415108768,2.4938749708626,0.817610336206308,0.834524547645449,0.649124935948258,1.01992415934264,TRUE,successful_fit,,202,"(202,)",1312710,np.random.default_rng(np.random.SeedSequence(20260805).spawn(360)[202]),not_recorded_by_Figure_S2_script
OU_N050_R084,20260805,50,0.740195755822493,0.837900460666461,-0.167330467772218,1.84313138910514,0.645076376068909,0.327613464550478,0,0.828032486903448,0.547937357353469,0.522964536648881,0.416321309955275,0.629607763342487,TRUE,successful_fit,,203,"(203,)",4239054187,np.random.default_rng(np.random.SeedSequence(20260805).spawn(360)[203]),not_recorded_by_Figure_S2_script
OU_N050_R085,20260805,50,0.958117818984104,0.9938848362387,-0.147864909118943,2.13563458159634,0.517487157173834,0.543863967060534,0,1.22944478667674,0.885586166503049,0.997078630014135,0.789507833117331,1.20464942691094,TRUE,successful_fit,,204,"(204,)",4051291539,np.random.default_rng(np.random.SeedSequence(20260805).spawn(360)[204]),not_recorded_by_Figure_S2_script
OU_N050_R086,20260805,50,-1.20913959669798,-1.67777831843896,-2.11952209803542,-1.2360345388425,0.331889947382911,1.18908310939076,0.0697293574379056,2.30843686134362,0.704392963626409,0.831618363574445,0.648234741177882,1.01500198597101,TRUE,successful_fit,,205,"(205,)",2061184334,np.random.default_rng(np.random.SeedSequence(20260805).spawn(360)[205]),not_recorded_by_Figure_S2_script
OU_N050_R087,20260805,50,1.6778188701372,1.85295211118762,1.61589196184996,2.09001226052527,1.37919364920675,2.0119868010451,0.487156882671484,3.53681671941871,0.651584551527511,0.745464142504417,0.572947101282974,0.91798118372586,TRUE,successful_fit,,206,"(206,)",3209358148,np.random.default_rng(np.random.SeedSequence(20260805).spawn(360)[206]),not_recorded_by_Figure_S2_script
OU_N050_R088,20260805,50,1.74935028953269,1.58913587836454,1.05192760276679,2.12634415396229,0.472357109208612,0.711342293603018,0,1.51126023193222,0.635254465581109,0.598799488810895,0.472328589833627,0.725270387788163,TRUE,successful_fit,,207,"(207,)",657318489,np.random.default_rng(np.random.SeedSequence(20260805).spawn(360)[207]),not_recorded_by_Figure_S2_script
OU_N050_R089,20260805,50,1.5137133864921,1.46836829099191,1.2530453366998,1.68369124528403,0.503649167735115,1.23378331203091,0.277748022964538,2.18981860109729,0.3899432853001,0.418961160901805,0.328754046274365,0.509168275529245,TRUE,successful_fit,,208,"(208,)",4144350327,np.random.default_rng(np.random.SeedSequence(20260805).spawn(360)[208]),not_recorded_by_Figure_S2_script
OU_N050_R090,20260805,50,-0.675660107908757,-0.542701609081843,-0.66340102931966,-0.422002188844026,1.31143406035626,3.11373383275401,0.9561287556613,5.27133890984672,0.463521226324401,0.562094055684521,0.425386013869167,0.698802097499875,TRUE,successful_fit,,209,"(209,)",1615742199,np.random.default_rng(np.random.SeedSequence(20260805).spawn(360)[209]),not_recorded_by_Figure_S2_script
